,Name,Established Year,Region,Latitude,Longitude
9182,Sea Dog Brewing Company,1993,Maine,43.6351676,-70.3190105
2634,Black Bear Microbrew,2008,Maine,44.883098,-68.671337
6147,Bull Jagger Brewing Company,2011,Maine,43.702795,-70.319935
985,Island Dog Brewing,2016,Maine,43.6286929,-70.3288431
2989,Mason's Brewing Company,2013,Maine,44.7910186,-68.7688586
4403,Sunday River Brewing Company,1992,Maine,44.4483452,-70.8095407
5255,Banded Horn Brewing Company,2013,Maine,43.4929841,-70.4522568
6024,Machias River Brewing Company,,Maine,44.7180676,-67.4532073
5917,Granary Brewpub,,Maine,44.670745,-70.152483
7872,North Haven Brewing Company,,Maine,44.1499678,-68.8765326
1965,Marshall Wharf Brewing Company,2007,Maine,44.428722,-69.005409
8004,Rocky Coast Brewing,,Maine,43.2672462,-70.5978604
4271,Sugarloaf Brewing Company,,Maine,45.05397,-70.310029
1464,Nuts and Bolts Brewing,,Maine,43.4934295,-70.4548192
5712,Fogtown Brewing Company,,Maine,44.5398165,-68.4214203
3992,Orono Brewing Company,,Maine,44.8867515,-68.6701504
4928,Penobscot Bay Brewery,2001,Maine,44.634813,-68.8472098
3865,The Pour Farm,,Maine,44.196359,-69.26131
9409,Sea Dog Brewing Company,1993,Maine,43.9224457,-69.9651967
3986,Run of the Mill Public House and Brewery,2008,Maine,43.4939042,-70.4488147
763,Gritty McDuff's Brewing Company,1988,Maine,43.847718,-70.112766
14,6A Brewing Company,2017,Maine,41.7589615,-70.4939317
2087,Yes Brewing,,Maine,43.6791518,-70.3557031
1019,Federal Jack's,1992,Maine,43.3603638,-70.4795243
7894,Northern Maine Brewing Co,,Maine,46.815451,-67.999253
2499,Rising Tide Brewing Company,2010,Maine,43.665445,-70.256734
4902,Mount Henry Brewing Co,,Maine,44.05571,-70.706986
8441,Foulmouthed Brewery,,Maine,43.6409596,-70.2551637
4647,Peak Organic Brewing Company,,Maine,43.6624373,-70.2644232
8864,Pennesseewassee Brewing,,Maine,44.124054,-70.58995
3175,SoMe Brewing Company,2013,Maine,43.1501927,-70.6655916
3388,Maine Coast Brewing Company,1994,Maine,44.3999982,-68.2311747
8039,The Bag and Kettle,1969,Maine,45.0695552,-70.326765
9369,Lookout Farms Brewing & Cider Co.,2015,Maine,42.2614479,-71.3113816
5413,First Mile Brewing Company,,Maine,47.2567967,-68.5873637
7574,Marsh Island Brewing,2015,Maine,44.8843717,-68.6712229
546,Crooked River Meadery,,Maine,43.986313,-70.6180214
3375,Bear Bones Beer,,Maine,44.097793,-70.2180983
9019,Rock Harbor Brewing Company,,Maine,44.1046821,-69.1094089
1074,Gritty McDuff's Brewing Company,1988,Maine,44.096639,-70.225021
709,Fiddlers Reach Wine,,Maine,43.8854881,-69.8181929
2819,Allagash Brewing Company,1995,Maine,43.703215,-70.317677
4032,D.L. Geary Brewing Company,1983,Maine,43.7076099,-70.3148663
1191,Maine Beer Company,2009,Maine,43.839144,-70.121407
2015,Odd Alewives Farm Brewery,,Maine,44.0995438,-69.3662413
1502,Oak Pond Brewing Co.,1996,Maine,44.759453,-69.592746
6010,Austin Street Brewery,,Maine,43.702795,-70.319935
473,Urban Farm Fermentory,2010,Maine,43.669738,-70.256485
4862,Blank Canvas Brewery,,Maine,44.7972306,-68.7633405
5963,Dirigo Brewing Company,2016,Maine,43.4956159,-70.4537867
2976,Two Gramps Brewing,,Maine,44.2295356,-69.7727233
1217,Waterville Brewing Company,,Maine,44.5461926,-69.6295021
7058,Moderation Brewing,,Maine,43.9162681,-69.9653962
6871,Gneiss Brewing,,Maine,43.6490702,-70.8167633
3832,Oxbow Brewing Company,2011,Maine,44.082862,-69.562662
7143,Simplicity Brewing Company,,Maine,44.1522526,-69.1863342
2491,One Eye Open Brewing Company,,Maine,43.6667359,-70.2549063
3911,Bissell Brothers,2013,Maine,43.6519828,-70.2918357
7125,Katahdin Beers,,Maine,43.9501139,-70.0662684
7787,Nonesuch River Brewing,,Maine,43.6172022,-70.3434398
5762,Fore River Brewing Company,,Maine,43.6325723,-70.2872574
7691,Funky Bow Brewery and Beer Company,2013,Maine,43.4852442,-70.6016717
7530,"Brays Brewing Co, Inc",,Maine,43.9572916,-70.56193
124,Sea Dog Brewing Company,1993,Maine,44.796724,-68.7700606
125,Bangor Beer Co.,2017,Maine,44.8271975,-68.7518979
6357,Threshers Brewing Company,,Maine,44.362862,-69.191859
1779,Airline Brewing Company,,Maine,44.8150483,-68.5095571
7416,Norway Brewing Company,,Maine,44.2124219,-70.5368788
3296,Bath Brewing Company,,Maine,43.914212,-69.813759
1774,Liquid Riot Bottling Company,2013,Maine,43.6544002,-70.2543265
4975,Freeport Brewing Company,1999,Maine,43.870648,-70.107544
7522,Cushnoc Brewing Co.,,Maine,44.3155759,-69.7737305
8906,Oxbow Brewing Company,2011,Maine,43.665033,-70.2519386
7520,Lively Brewing Company at Ebenezer's Pub,,Maine,43.9130642,-69.9795029
7414,Barreled Souls,,Maine,43.523638,-70.4274727
4967,Woodland Farms Brewery,,Maine,43.1111543,-70.7343077
4498,Bull Brewing LLC,,Maine,43.6753246,-70.34725
6988,Tributary Brewing Company,,Maine,43.0903991,-70.7354689
4740,"Boothbay Craft Brewery, Inc",,Maine,43.8807856,-69.6331261
627,"Drumming Grouse Brewery, LLC",2017,Maine,43.9724586,-70.6849547
7969,Kennebec River Pub & Brewery,1997,Maine,45.265411,-69.994833
2271,Mast Landing Brewing Company,2015,Maine,43.6770264,-70.3693641
9455,Deepwater Brewing Company,2011,Maine,44.4110696,-68.5927809
8602,Maine Mead Works,2007,Maine,43.6652309,-70.2516142
7612,Flight Deck Brewing,2016,Maine,43.8987102,-69.9287602
1325,Saco River Brewing,,Maine,44.0195365,-70.962954
7145,Belfast Bay Brewing,1996,Maine,44.4294969,-68.9749618
3585,Definitive Brewing Company,,Maine,43.7025793,-70.3189992
5506,Bar Harbor Brewing Company,1990,Maine,44.4204285,-68.3333286
6746,GFB Scottish Pub,,Maine,43.517035,-70.3762647
7611,Lone Pine Brewing Company,,Maine,43.6702442,-70.2559411
7923,Gritty McDuff's Brewing Company,1988,Maine,43.6563749,-70.2535061
8637,Medford Brewing Company,2015,Maine,45.2853307,-68.8517011
7851,Slopes Resturaunt And Brewpub,,Maine,46.695829,-68.0012842
7130,Foundation Brewing Company,2012,Maine,43.702795,-70.319935
4737,Liberty Craft Brewing,,Maine,44.3622572,-69.3305489
7849,Novare Res Bier Cafe,,Maine,43.6566354,-70.2551373
7605,Square Tail Brewing Company,2015,Maine,44.8152757,-68.5099228
7156,Geaghan Brothers Brewing,2011,Maine,44.786998,-68.777343
6368,The Inn On Peaks Island,,Maine,43.6551634,-70.1978598
5262,Lost Valley Brewing Co,,Maine,44.1360699,-70.282957
6178,Bunker Brewing Company,2011,Maine,43.652679,-70.283699
5729,Hidden Cove Brewing Co.,,Maine,43.3037941,-70.5814254
3916,Sebago Brewing Company,1998,Maine,43.6591442,-70.2508032
5217,Liberal Cup Public House and Brewery,2000,Maine,44.2862556,-69.7900807
8902,Stone Coast Brewing,,Maine,43.7099757,-70.3049796
7760,2 Feet Brewing Company,2016,Maine,44.800228,-68.7727573
4511,Strong Brewing Co.,2013,Maine,44.3811697,-68.6660998
6472,Baxter Brewing Company,2010,Maine,44.0943359,-70.2188736
6647,Shipyard Brewing Company,1994,Maine,43.6618784,-70.2489402
9572,ZeLUS Beer Company,,Maine,42.1930473,-71.3285297
136,Bartlett Maine Estate Winery,1983,Maine,44.490884,-68.015387
7502,Bray's Brewpub And Eatery,1995,Maine,43.9572916,-70.56193
9351,The Fat Friar Meadery,,Maine,44.078194,-69.5522921
3639,Andrew's Brewing Company,1992,Maine,44.3139494,-69.1336523
4448,Atlantic Brewing Company,1991,Maine,44.399624,-68.3333
7110,Grateful Grain Brewing Company,,Maine,44.1815852,-69.9918494
7111,Monhegan Brewing Co.,,Maine,43.7592617,-69.3205024
7210,Pugsley Brewing LLC,,Maine,43.659145,-70.256654
2644,Friars' Brewhouse,,Maine,44.8017614,-68.7713632
7419,Gruit Brewing,,Maine,43.669401,-70.2563596
8065,Mainely Brew Pub,,Maine,44.5520105,-69.6317121
5430,Biloxi Brewing Company,,MS.,30.3982711,-88.8936097
3615,Mackenzie Brewing Company,,MO,38.5367268,-90.4973422
6586,Imminent Brewing,,MINNESOTA,44.4543511,-93.1597112
6535,Tanzenwald Brewing Company,,MINNESOTA,44.459774,-93.162028
9370,The Mitten Brewing Co,2012,MI,45.1298496,-85.6167741
7929,Cushwa Brewing Company,,MARYLAND,39.5952173,-77.8054032
8469,Greater Good Imperial Brewing Company,,MA,42.2876412,-71.8009968
4450,Day Brewing,,Louisiana,29.8810111,-90.103966
2250,Huckleberry Brewing Company,,Louisiana,31.2706673,-92.4516264
2598,Urban South Brewery,2016,Louisiana,29.9298501,-90.066989
6889,Broken Wheel Brewery,,Louisiana,31.1244018,-92.069488
7253,Port Orleans Brewing Co,,Louisiana,29.9170045,-90.0982621
347,Abita Brewing Company,1986,Louisiana,30.4787911,-90.0392975
3483,Crescent City Brewhouse,,Louisiana,29.955824,-90.06407
1566,Second Line Brewing,2014,Louisiana,29.9827503,-90.1053901
6579,Flying Heart Brewing,,Louisiana,32.5156528,-93.73221
9187,Southern Craft Brewing Company,2016,Louisiana,30.3670769,-91.0239388
6385,Spigots Brew Pub,,Louisiana,29.5937278,-90.7199024
1350,Chappapeela Farms Brewery,,Louisiana,30.6942679,-90.2950781
3723,40 Arpent Brewing Company,2012,Louisiana,29.9482605,-90.0076141
4267,Lampton,,Louisiana,30.648455,-91.156239
6742,Parleaux Beer Lab,2017,Louisiana,29.9607199,-90.0340058
3852,Lafitte Brewing Co,2014,Louisiana,29.927242,-90.098134
6770,Brieux Carre Brewing Co.,2017,Louisiana,29.9626495,-90.0572362
1554,Red River Brewing Co,,Louisiana,32.418059,-93.74397
7097,Old Rail Brewing Co.,2013,Louisiana,30.3604586,-90.0633224
7510,Abita Brewing Company,1986,Louisiana,30.482138,-90.055185
5817,Dixie Brewing,,Louisiana,29.960645,-90.087108
6470,Louisiana Purchase Brewing Company,,Louisiana,30.4388213,-90.4421117
5746,Scorpio Brewing Co.,,Louisiana,30.4163189,-90.0759968
1161,Tin Roof Brewing Co,2010,Louisiana,30.4324633,-91.1886275
6100,Gnarly Barley Brewing,2011,Louisiana,30.4970321,-90.4790773
2117,Abita Brewing Company,1986,Louisiana,30.4785257,-90.0375755
2172,Acadian Craft Brewing,2011,Louisiana,29.9283929,-90.1329231
6617,Bayou Teche Brewing,2009,Louisiana,30.3691322,-91.9883172
3649,Covington Brewhouse,2010,Louisiana,30.4775781,-90.0970267
6220,Flying Tiger Brewery,,Louisiana,32.5063724,-92.119719
3664,Heiner Brau Microbrewery,,Louisiana,30.4775789,-90.0970269
2200,Twenty 8 West Brewing,2018,Louisiana,31.2658626,-92.4879102
5846,Chafunkta Brewing Company,2011,Louisiana,30.425308,-90.042204
1520,3docs BrewHouse,,Louisiana,32.5331548,-92.6649314
139,BJ's Restaurant and Brewery,1978,Louisiana,30.39237,-91.090275
303,Parish Brewing Company,2008,Louisiana,30.1592283,-91.9485041
7313,Mudbug Brewery,,Louisiana,29.7863157,-90.8576051
6248,Ouachita Brewing Company,,Louisiana,32.5001705,-92.1215921
6622,New Orleans Beer Co,,Louisiana,29.9333156,-89.9574247
1542,Cajun Brewing,,Louisiana,30.2157949,-92.0503223
1474,Zea Rotisserie and Brewery,,Louisiana,29.9386859,-90.0762323
6530,Courtyard Brewery,,Louisiana,29.9387649,-90.0705615
8503,Crying Eagle Brewing Co.,,Louisiana,30.1761661,-93.2046931
832,Great Raft Brewing Company,2012,Louisiana,32.488579,-93.75625
7184,Nola Brewing Company,2008,Louisiana,29.919979,-90.08136
7311,Utility Brewing Company,,Louisiana,32.5300295,-92.6378681
2298,Royal Brewery New Orleans,2015,Louisiana,30.0265176,-90.028567
2350,Broad Street Cider & Ale,,Louisana,29.9514775,-90.100022
2322,Wayward Owl Brewing Company,,Louisana,29.9521098,-90.0975682
2381,Miel Brewery,,Louisana,29.9203695,-90.0803876
2839,The London Beer Factory,2014,London,51.4283166,-0.0884776
3973,40FT Brewery,2015,London,51.547129,-0.0745178
8560,Gordon Biersch Brewing,1997,Kentucky,38.2528039,-85.7574788
1512,Lemons Mill Brewery,,Kentucky,37.762298,-84.8432852
3479,Pivot Brewing Company,,Kentucky,38.0369924,-84.4688233
9204,St. Arnulf Alery,,Kentucky,36.8368017,-87.7388989
247,Braxton Brewing Company,2014,Kentucky,39.1001948,-84.4877355
8841,BJ's Restaurant and Brewery,1978,Kentucky,38.248877,-85.607143
2110,Hopkinsville Brewing Company,2015,Kentucky,36.8674883,-87.4875225
2920,Oldenberg Brewery,,Kentucky,39.041095,-84.554859
144,Bluegrass Brewing Company,1993,Kentucky,38.246998,-85.758183
2894,Alltech Lexington Brewing and Distilling Company,1999,Kentucky,38.049863,-84.5095709
1336,Red Ear Brewing Company,,Kentucky,39.0830286,-84.5620742
6522,Lore Brewing Company,2011,Kentucky,37.6567862,-84.7995864
2716,Apocalypse Brew Works,2012,Kentucky,38.256101,-85.720227
5609,Dry Ground Brewing Co.,2014,Kentucky,37.0707067,-88.6375179
9361,Boombozz Taphouse,,Kentucky,38.2318124,-85.7101606
9291,Darkness Brewing,2016,Kentucky,39.1051241,-84.4842584
3899,Cumberland Brews,,Kentucky,38.2309305,-85.7054514
1933,Alexandria Brewing Company,,Kentucky,38.9703307,-84.3914307
6953,Mirror Twin Brewing,,Kentucky,38.040447,-84.478465
8177,Wooden Cask Brewing Company,2016,Kentucky,39.0901812,-84.4937753
142,Bluegrass Brewing Company,1993,Kentucky,38.256433,-85.755058
898,Hofbräuhaus,1589,Kentucky,39.0948291,-84.4942836
192,Bircus,2015,Kentucky,39.0934787,-84.5493443
5520,Old Louisville Brewery,,Kentucky,38.2296968,-85.7657974
1665,Tap on Main Brewing Company,,Kentucky,37.1001463,-84.607231
2860,Sterling Beer Company,1863,Kentucky,38.20188,-85.734649
2828,Country Boy Brewing,2011,Kentucky,38.043848,-84.508801
1493,Henderson Brewing Company,,Kentucky,37.8374792,-87.5826219
3056,Rooster Brew,,Kentucky,38.2108234,-84.2513952
5404,White Squirrel Brewery,2015,Kentucky,36.9844777,-86.4408465
1821,Ethereal Brewing,,Kentucky,38.0567849,-84.5197483
6281,"Maiden City Brewing Company, LLC",,Kentucky,38.3888649,-84.2966887
42,Alexandria Brewing Company,,Kentucky,38.9703307,-84.3914307
5304,Braxton Brewing Company,2014,Kentucky,39.0829077,-84.5109181
7874,Better Days Brewing Co,,Kentucky,38.2555122,-85.7006422
6517,Mash Cult Brewing,,Kentucky,39.0091386,-84.6267855
3005,"George Wiedemann Brewing Company, LLC",,Kentucky,39.0909998,-84.4976753
2783,Mile Wide Beer Company,2016,Kentucky,38.2456199,-85.7325205
828,Great Flood Brewing Company,2014,Kentucky,38.2290185,-85.7451707
9210,Boombozz Taphouse,,Kentucky,38.253779,-85.6699316
5362,Dreaming Creek Brewery,,Kentucky,37.7481644,-84.293072
8580,Louisville Mead Co.,,Kentucky,38.2197,-85.663037
7330,Monnik Beer Co.,,Kentucky,38.222557,-85.739373
2481,Blue Stallion Brewing Company,2012,Kentucky,38.057211,-84.501574
1946,Ei8ht Ball Brewing,2013,Kentucky,39.1001948,-84.4877355
4809,Life Brewpub,,Kentucky,38.009495,-84.4566893
3294,Hopcat,2008,Kentucky,38.0495697,-84.4997221
7891,Burning Foot Brewing,,Kentucky,38.1730192,-85.5701951
2372,Goodwood Brewing,2015,Kentucky,38.2546356,-85.7399612
9530,Boombozz Taphouse,,Kentucky,38.2672187,-85.611573
7945,Great Flood Brewing Company,2014,Kentucky,38.2246478,-85.6946252
7034,Beer Engine,,Kentucky,37.6488893,-84.7712703
2855,West Sixth Brewing,2011,Kentucky,38.059182,-84.492095
1849,Quaff Bros,2008,Kentucky,39.100314,-84.487595
2799,Against The Grain Brewery,2012,Kentucky,38.2555029,-85.7441124
4176,Akasha Brewing Company,,Kentucky,38.2531286,-85.7354133
4007,Brownings,,Kentucky,38.255436,-85.744128
143,Bluegrass Brewing Company,1993,Kentucky,38.2530375,-85.6538327
1458,Flywheel Brewery,,Kentucky,37.6958675,-85.8572402
4799,Paducah Beer Werks,2015,Kentucky,37.0889206,-88.5997206
6639,Bluegrass Brewing Company,,Kentucky,38.254628,-85.740137
822,Gravely Brewing Co,,Kentucky,38.2469715,-85.7303348
2210,Falls City Brewing Company,1905,Kentucky,38.246745,-85.731312
7868,Henderson Brewing Co.,2018,Kentucky,37.8374792,-87.5826219
3838,3rd Turn Brewing,2015,Kentucky,38.193162,-85.566462
3267,Hopcat,2008,Kentucky,38.238437,-85.7217381
2282,Kentucky Hemp Beer Company,,Kentucky,38.048595,-84.500319
1742,Chase Brewing Co,,Kentucky,38.0546694,-84.4986484
2699,Jarfly Brewing Co.,2016,Kentucky,37.0920536,-84.6047253
9020,Rock House Brewing,2018,Kentucky,38.0558786,-84.4813364
7105,Holsopple Brewing,,Kentucky,38.2595543,-85.6062033
7869,23 Brewing Company,,Kentucky,37.6952048,-82.7672179
9521,Granite City Food & Brewery,,Kansas,37.7314179,-97.4636703
4829,Red Crow Brewing,,Kansas,38.7558923,-94.8328079
8457,Third Place Brewing,2016,Kansas,37.6863862,-97.3305463
8971,Radius Brewing Company,2014,Kansas,38.405473,-96.1811763
7911,Yankee Tank Brewing Company,2015,Kansas,38.9719261,-95.2825837
1014,Granite City Food & Brewery,,Kansas,39.123694,-94.824318
4103,Limestone Beer Co,2016,Kansas,37.6957537,-97.3415787
4594,Kansas Territory Brewing,,Kansas,39.8168647,-97.0509454
7952,Broadway Street Brewing Company,,Kansas,39.570526,-97.659453
7439,Walnut River Brewing,2012,Kansas,37.8135584,-96.8504069
5913,Barnyard Brewing,,Kansas,38.95563,-95.231142
4981,Tallgrass Brewing Company,2007,Kansas,39.1424978,-96.6795024
3618,Blind Tiger Brewery & Restaurant,1995,Kansas,39.0006084,-95.6844998
4078,Augustino Brewing Company,2017,Kansas,37.695877,-97.443902
4832,Happy Basset Brewing Company,2016,Kansas,39.0145695,-95.7626921
7363,"Dodge City Brewing Co., LLC",2017,Kansas,37.7545958,-100.02031
2243,Hopping Gnome Brewing Company,,Kansas,37.6864456,-97.316762
1066,Lawrence Beer Company,2017,Kansas,38.9684557,-95.2285436
5973,Gella's Diner & Lb. Brewing Company,2005,Kansas,38.8721166,-99.3299918
6504,Wichita Brewing Company,2012,Kansas,37.708743,-97.444706
4248,Wakarusa Brewery,2013,Kansas,38.9461208,-95.0985724
5679,Salt City Brewing Company,2016,Kansas,38.0591893,-97.9314948
7025,Root Sellers Brewing Company,2007,Kansas,39.114053,-94.6274636
4899,Free State Brewing Company,1989,Kansas,38.971872,-95.235715
5677,Aero Plains Brewing,,Kansas,37.684669,-97.3510515
646,Granite City Food & Brewery,,Kansas,37.7242105,-97.2254304
6310,Pony Express Brewing,,Kansas,38.88353,-94.818874
6818,Defiance Brewing Company,2013,Kansas,39.923581,-83.7781147
2472,Hank Is Wiser Brewery,,Kansas,37.628385,-97.7816129
5798,Little Apple Brewing,,Kansas,39.19121,-96.609648
7391,Grinder’s High Noon Brewery,,Kansas,39.3169425,-94.9111194
6047,Wichita Brewing Company,2012,Kansas,37.6952717,-97.2634097
6015,Central Standard Brewing,2015,Kansas,37.6845535,-97.318163
5173,Fly Boy Brewery & Eats,,Kansas,39.0112064,-98.3935644
8928,Flying Monkey Beer,,Kansas,39.114053,-94.6274636
4838,Red Crow Brewing Company,,Kansas,38.8843452,-94.8326987
5479,Brew Lab,,Kansas,38.9851235,-94.669581
8804,Granite City Food & Brewery,,Kansas,38.912689,-94.759959
4116,High Noon Saloon & Brewery,,Kansas,39.3169425,-94.9111194
2584,River City Brewing Co,,Kansas,37.6874309,-97.327228
4011,Mo's Place Grill & Brewpub,,Kansas,38.6380178,-98.6679796
6444,Three Rings Brewery,,Kansas,38.3636351,-97.6860846
5813,The Boiler Room Brewhaus LLC,,Kansas,37.8416984,-94.7075869
2548,Nortons Brewing Company,,Kansas,37.6869659,-97.3320192
1401,23rd Street Brewery,2006,Kansas,38.9429975,-95.2810862
3354,Crazy Eye Brewing,,Kansas,39.8522876,-95.53882
9283,Norsemen Brewing Company,2016,Kansas,39.0670501,-95.6663627
8053,Blue Skye Brewery and Eats,2013,Kansas,38.8412524,-97.6087845
3963,Upper Mississippi Brewing,,Iowa,41.8444735,-90.1887379
1747,Contrary Brewing Company,2015,Iowa,41.4186089,-91.0489489
2871,Pallister Brothers Brewing Company,,Iowa,41.0180133,-92.4101165
3717,Angry Cedar Brewing Co,2008,Iowa,42.7260491,-92.4673996
4112,Blue Mountain Lodge,,Iowa,42.9960202,-96.0463093
1889,Bricktown Brewery,1992,Iowa,42.496499,-90.665173
6976,Becks Sports Bar and Grill,,Iowa,42.5008593,-92.3901963
6225,Timbukbru,,Iowa,42.7301494,-93.740183
2187,Lion Bridge Brewing Company,2014,Iowa,41.9650801,-91.6603498
437,Granite City Food & Brewery,,Iowa,42.025211,-91.622087
7192,Brick Street Brewing Company,2013,Iowa,41.7371213,-95.7020307
5107,Boot N Flute Brewery / Guild Wurst Tavern,,Iowa,41.6674158,-91.5607526
1784,Briar Creek Brewing Co,,Iowa,42.674064,-92.412992
1387,SingleSpeed Brewing Company,2012,Iowa,42.536996,-92.445211
6745,Brioux City Brewery,,Iowa,42.5043993,-96.3961942
2235,Old Capitol Brewing,,Iowa,41.6611277,-91.5301683
3039,Fenders Brewing,,Iowa,41.7709038,-93.7144371
5378,Jubeck New World Brewing,,Iowa,42.5036241,-90.6678501
