Index,Name,Year Opened,Region,Latitude,Longitude
2698,Jughandle Brewing Company,2014,New Jersey,40.236424,-74.078868
2699,June Lake Brewing,2014,California,37.7788173,-119.0761721
2700,Junkyard Brewing Company,2012,Minnesota,46.8763723,-96.7563457
2701,Jupiter Brewing,2008,California,37.8698014,-122.267527
2702,Jurnee Brews,2010,Virginia,38.830062,-77.44489
2703,Just Beer Brewing Co.,1997,Massachusetts,41.566802,-71.054254
2704,Justice Brewing,2009,Washington,47.985383,-122.18803
2705,K Point,2016,Wisconsin,44.7734069,-91.4617028
2706,K2 Brothers Brewing,2017,New York,43.1745455,-77.5215212
2707,Kaktus Brewing Company,2013,New Mexico,35.3082539,-106.5386969
2708,Kaktus Brewing Company,2013,New Mexico,35.081731,-106.6126864
2709,Kalispell Brewing Company,2014,Montana,48.194503,-114.312618
2710,Kalona Brewing Company,2012,Iowa,41.4831331,-91.7076176
2711,Kane Brewing Co.,2011,New Jersey,40.2363754,-74.044513
2712,Kannah Creek Brewing Company,2005,Colorado,39.085288,-108.5522844
2713,Kannah Creek Brewing Company,2005,Colorado,39.055173,-108.557323
2714,Karbach Brewing Company,2011,Texas,29.80585,-95.460598
2715,Karben4 Brewing,2012,Wisconsin,43.125762,-89.3252504
2716,Käretäs Brewing,2016,Illinois,41.9681871,-87.989285
2717,Karl Strauss Brewing Company,1989,California,34.0479718,-118.2565453
2718,Karl Strauss Brewing Company,1989,California,32.71745,-117.167106
2719,Karl Strauss Brewing Company,1989,California,33.6890819,-117.8952442
2720,Karl Strauss Brewing Company,1989,California,33.524807,-117.1590379
2721,Karl Strauss Brewing Company,1989,California,33.021301,-117.113249
2722,Karl Strauss Brewing Company,1989,California,33.795465,-117.882292
2723,Karl Strauss Brewing Company,1989,California,33.1244883,-117.3140585
2724,Karl Strauss Brewing Company,1989,California,34.1360834,-118.3527568
2725,Karl Strauss Brewing Company,1989,California,32.8320492,-117.2312344
2726,Karl Strauss Brewing Company,1989,California,32.8469857,-117.2735723
2727,Karl Strauss Brewing Company,1989,California,32.8965882,-117.2018129
2728,Karst Brewing,2015,Minnesota,43.7400679,-92.1350568
2729,Kassik's Brewery,2004,Alaska,60.663935,-151.30604
2730,Katabatic Brewing Company,2014,Montana,45.6618765,-110.5615964
2731,Kauai Beer Company,2013,Hawaii,21.9721315,-159.3648757
2732,Kauai Island Brewery & Grill,2012,Hawaii,21.9033748,-159.594645
2733,Kaweah Brewing Co.,2013,California,36.1930718,-119.3320736
2734,KC Bier Co.,2014,Missouri,38.985483,-94.5937528
2735,KC Bier Co.,2014,Missouri,38.9853632,-94.5935914
2736,KClingers Tavern,1995,Pennsylvania,39.798698,-76.992265
2737,Keegan Ales,2003,New York,41.931329,-74.012287
2738,Keel & Curly Winery,2003,Florida,28.0475348,-82.1877977
2739,Keg & Barrel Brewing Co.,2018,New York,42.4911388,-77.1211454
2740,Keg & Lantern,2014,New York,40.7241056,-73.9503655
2741,Keg Creek Brewing Company,2011,Iowa,41.0477418,-95.734539
2742,Kelley Brothers Brewing Company,1997,California,37.7973025,-121.2154551
2743,Kellys Brewpub,1996,New Mexico,35.07996,-106.608655
2744,Kelsen Brewing Company,2013,New Hampshire,42.8896518,-71.333534
2745,Kelsey Creek Brewing Company,2012,California,38.977898,-122.838353
2746,KelSo Beer Company,2006,New York,40.6823455,-73.9655843
2747,Kenai River Brewing Company,2009,Alaska,60.484773,-151.056718
2748,Kennebec River Pub & Brewery,1997,Maine,45.265411,-69.994833
2749,Kent Falls Brewing Company,2014,Connecticut,41.6888576,-73.3871484
2750,Kern River Brewing Company,2006,California,35.757512,-118.419213
2751,Kettle and Spoke Brewery,2016,Colorado,40.025834,-105.2432568
2752,Kettlehouse Brewing Company,1991,Montana,46.865708,-113.998587
2753,Keweenaw Brewing Company,2004,Michigan,47.1218751,-88.5688653
2754,Key Brewing Company,2014,Maryland,39.244513,-76.4627749
2755,Key City Brewing Co.,2018,Mississippi,32.3496398,-90.8819455
2756,Kickstand Brewing Company,2016,Michigan,42.5907501,-83.447419
2757,Kiitos Brewing,2017,Utah,40.754596,-111.908537
2758,Kilstone Brewing Company,2015,North Dakota,46.8844307,-96.8324594
2759,Kilted Dragon,2011,Idaho,43.6585669,-116.2803601
2760,Kind Beer Distributing,2008,North Carolina,35.265226,-80.759962
2761,Kindred Artisan Ales,2015,Ohio,40.0061533,-82.8641983
2762,Kindred Artisan Ales,2015,Ohio,40.0388765,-82.8748301
2763,Kinetic Brewing Company,2010,California,34.6979134,-118.1433088
2764,King Cong Brewing Company,2017,California,38.6078874,-121.4559907
2765,King Harbor Brewing Company,2013,California,33.840691,-118.3908216
2766,King Harbor Brewing Company,2013,California,33.8659057,-118.3561142
2767,King Street Brewing Company,2010,Alaska,61.1381042,-149.8791803
2768,King's Court Brewing Company,2018,New York,41.7021018,-73.9275393
2769,Kings Brewing Company,2016,California,34.0985331,-117.6119283
2770,Kings County Brewers Collective,2016,New York,40.70607,-73.9237092
2771,Kinky Kabin Brewing Company,2011,Wisconsin,43.8924858,-90.9892744
2772,Kinney Creek Brewery,2009,Minnesota,44.031266,-92.477734
2773,Kinslahger Brewing Company,2016,Illinois,41.8654129,-87.794182
2774,Kinsmen Brewing Company,2017,Connecticut,41.5665504,-72.9028467
2775,Kirkwood Station Brewing Company,2009,Missouri,38.582536,-90.405675
2776,Kitzingen Brewery,2015,Michigan,42.8835827,-85.7082223
2777,Klamath Basin Brewing Co,2001,Oregon,42.2282402,-121.7764636
2778,Klondike Brewing Company,2009,Alaska,59.4544395,-135.3198305
2779,Knee Deep Brewing Company,2010,California,38.8915705,-121.2920623
2780,Knee Deep Brewing Company,2010,California,38.9519093,-121.0803596
2781,Kodiak Island Brewing Company,2012,Alaska,57.7872201,-152.414518
2782,Kohola Brewery,2015,Hawaii,20.8797893,-156.6784051
2783,Kokopelli Beer Company,2012,Colorado,39.8583947,-105.0638962
2784,Kona Brewing Company,1994,Hawaii,19.6419767,-155.9964298
2785,Kona Brewing Company,1994,Hawaii,21.2780292,-157.7054612
2786,Kootenai River Brewing Company,2011,Idaho,48.6978299,-116.3133872
2787,Kozy Yak Brewery,2012,Wisconsin,44.6293,-89.3094
2788,Krash Brewery,2019,California,33.923232,-117.405436
2789,Kros Strain Brewing Company,2017,Nebraska,41.1710686,-96.0753034
2790,Kuhnhenn Brewing,1998,Michigan,42.527938,-83.0472865
2791,Kulshan Brewing Company,2012,Washington,48.759614,-122.464907
2792,Kulshan Brewing Company,2012,Washington,48.757388,-122.4535843
2793,Künstler Brewing,2017,Texas,29.4048553,-98.5000684
2794,La Cabra Brewing,2011,Pennsylvania,40.0476219,-75.44152
2795,La Cumbre Brewing Company,2010,New Mexico,35.117849,-106.6137963
2796,La Quinta Brewing Co.,2013,California,33.76474,-116.305328
2797,La Verne Brewing Co.,2012,California,34.095248,-117.7719245
2798,Lab Brewing @ Twisted Oak Tavern,2015,California,34.1453367,-118.7786372
2799,Lady Justice Brewing,2014,Colorado,39.776151,-105.0593677
2800,Ladyface Ale Companie,2009,California,34.14357,-118.7629235
2801,Lafitte Brewing Co,2014,Louisiana,29.927242,-90.098134
2802,Lager Heads Brewing Company,2010,Ohio,41.1363885,-81.8692591
2803,Laguna Beach Beer Co.,2017,California,33.4269728,-117.6119925
2804,Lagunitas Brewing Company,1993,California,38.272435,-122.662346
2805,Lagunitas Brewing Company,1993,Illinois,41.8579099,-87.691899
2806,Lagunitas Brewing Company,1993,South Carolina,32.7784426,-79.927534
2807,Laht Neppur Brewing Company,2006,Washington,46.2694,-118.148692
2808,Lake Ann Brewing Company,2014,Michigan,44.7288965,-85.8397673
2809,Lake Anne Brew House,2016,Virginia,38.9684251,-77.3412153
2810,Lake Bluff Brewing Company,2011,Illinois,42.2796909,-87.8451774
2811,Lake Charlevoix Brewing Company,2015,Michigan,45.3184267,-85.2585772
2812,Lake Chelan Brewery,2012,Washington,47.885318,-120.158931
2813,Lake Effect Brewing Company,2011,Illinois,41.88415,-87.632409
2814,Lake Louie Brewing,2000,Wisconsin,43.1706377,-89.9323658
2815,Lake Monster Brewing,2013,Minnesota,44.9577498,-93.1913866
2816,Lake Norman Brewing Company,2014,North Carolina,35.6244756,-80.8034742
2817,Lake Placid Pub & Brewery,1996,New York,44.283431,-73.981633
2818,Lake Superior Brewing,1994,Minnesota,46.760892,-92.1321893
2819,Lake Tahoe AleWorX,2017,California,38.9133765,-120.0025246
2820,Lake Tribe Brewing,2010,Florida,30.4658301,-84.3524793
2821,Lakefront Brewery,1987,Wisconsin,43.055092,-87.905281
2822,Lakeland Brewing Co.,2013,Florida,28.0459103,-81.9504779
2823,Lakes & Legends Brewing Company,2015,Minnesota,44.969072,-93.280085
2824,Lakes Austin Ales,2018,Texas,30.3798084,-97.7159575
2825,Lakeville Brewing Co.,2016,Minnesota,44.6477201,-93.2438944
2826,Lakewood Brewing Company,2012,Texas,32.8899554,-96.6808953
2827,Land-Grant Brewing Company,2014,Ohio,39.957856,-83.011517
2828,Landlocked Ales,2017,Colorado,39.6578219,-105.0834708
2829,Landmark Brewing Co,2004,New York,43.069274,-76.0943471
2830,Lanikai Brewing Company,2015,Hawaii,21.3906011,-157.7416001
2831,Lansing Brewing Company,2015,Michigan,42.73671,-84.545776
2832,Larboard Beer Company,2014,Massachusetts,42.4072107,-71.3824374
2833,Lassen Ale Works,2012,California,40.418513,-120.661467
2834,Last Days of Autumn Brewing,2015,Tennessee,35.9760225,-83.9146788
2835,Last Frontier Brewing Company,2010,Alaska,61.5811335,-149.4393991
2836,Last Name Brewing,2003,California,34.1091852,-117.6909341
2837,Last Stand Brewing Company,2014,Texas,30.23566,-98.010739
2838,Lasting Brass Brewing Company,2017,Connecticut,41.5870001,-73.0810698
2839,Latchkey Brewing Company,2018,California,32.741909,-117.1835198
2840,Latitude 33 Brewing Co.,2012,California,33.1362843,-117.2244859
2841,LauderAle,2013,Florida,26.0837157,-80.1284212
2842,Laughing Dog Brewing,2005,Idaho,48.2980485,-116.5461322
2843,Laughing Monk Brewing,2016,California,37.72303,-122.3936875
2844,Laughing Sun Brewing Company,2012,North Dakota,46.8057367,-100.7846125
2845,Launch Pad Brewery,2015,Colorado,39.7005839,-104.7907323
2846,Laurel Highlands Meadery,2010,Pennsylvania,40.3317555,-79.7105214
2847,Laurelwood Brewing Company,2001,Oregon,45.4740308,-122.6483916
2848,Laurelwood Brewing Company,2001,Oregon,45.5399762,-122.6108575
2849,Lavery Brewing Company,2009,Pennsylvania,42.1227422,-80.0837948
2850,Lawrence Beer Company,2017,Kansas,38.9684557,-95.2285436
2851,Lawson's Finest Liquids,2008,Vermont,44.113535,-72.85575
2852,Lazy Boy Brewing Company,2006,Washington,47.9081,-122.22171
2853,Lazy Hiker Brewing Co.,2014,North Carolina,35.180679,-83.384245
2854,Lazy Magnolia Brewing Company,2003,Mississippi,30.3764005,-89.4497023
2855,Lazy Monk Brewing,2011,Wisconsin,44.8155539,-91.508623
2856,Lead Dog Brewing,2016,Nevada,39.5315294,-119.8084459
2857,Leaven Brewing Co,2016,Florida,27.8546538,-82.3159289
2858,Leelanau Brewing,2005,Michigan,44.988594,-85.772452
2859,Left Coast Brewing,2004,California,33.4576938,-117.5887188
2860,Left Hand Brewing Company,1993,Colorado,40.1587451,-105.1128246
2861,Lefty's Brewing Company,2010,Massachusetts,42.60122,-72.606733
2862,Legacy Brewing Company,2012,California,32.8793454,-117.1637115
2863,Legacy Brewing Company,2012,California,33.2153901,-117.3507698
2864,Legal Draft Beer Co.,2016,Texas,32.7382217,-97.1025448
2865,Legal Remedy Brewing Co.,2009,South Carolina,34.9304266,-81.0249672
2866,Legend Brewing Company,1994,Virginia,37.526596,-77.442841
2867,Leinenkugel's Ballyard Brewery,2016,Arizona,33.446263,-112.06868
2868,Lena Brewing Company,2014,Illinois,42.3571246,-89.7988744
2869,Lengthwise Brewing Co,1998,California,35.316907,-119.077613
2870,Lenny Boy Brewing Co.,2011,North Carolina,35.208413,-80.865297
2871,Leprechaun Cider Company,2010,Texas,29.827423,-95.511327
2872,Levante Brewing Company,2015,Pennsylvania,39.9489353,-75.5879947
2873,Level Beer,2016,Oregon,45.5604876,-122.5109464
2874,Levi Garrison & Sons Brewing Company,2014,Missouri,39.7444354,-93.9988658
2875,Levity Brewing,2016,Pennsylvania,40.5960718,-79.1622167
2876,Lewis & Clark Brewing Company,1995,Montana,46.5977279,-112.03726
2877,Lexington Avenue Brewery,2010,North Carolina,35.596156,-82.553214
2878,Liar's Bench Beer Co.,2016,New Hampshire,43.0722885,-70.7685789
2879,Liberal Cup Public House and Brewery,2000,Maine,44.2862556,-69.7900807
2880,Liberation Brewing Co.,2014,California,33.8231751,-118.1847187
2881,Libertine Brewing Company,2012,California,35.2777013,-120.6631272
2882,Libertine Brewing Company,2012,California,35.365881,-120.8535208
2883,Liberty Cap Brewing,2018,Missouri,39.7674578,-94.846681
2884,Liberty Steakhouse and Brewery,2000,North Carolina,35.988478,-80.00451
2885,Liberty Steakhouse and Brewery,2000,South Carolina,33.7186731,-78.8830993
2886,Liberty Street Brewing Company,2008,Michigan,42.379127,-83.4612197
2887,Lift Bridge Brewing Co.,2008,Minnesota,45.039177,-92.831797
2888,Light the Lamp Brewery,2012,Illinois,42.3444209,-88.0442539
2889,Lightning Brewery,2006,California,32.9354993,-117.043508
2890,Like Minds Brewing,2014,Illinois,41.8855061,-87.6964001
2891,Lil Beaver Brewery,2017,Illinois,40.4575941,-88.9778461
2892,Lily's Seafood Grill & Brewery,1999,Michigan,42.486871,-83.1465785
2893,Limestone Beer Co,2016,Kansas,37.6957537,-97.3415787
2894,Lincoln Beer Company,2014,California,34.205977,-118.346858
2895,Lincoln Brewing Co.,2015,North Carolina,35.8742636,-78.5822281
2896,Line 51 Brewing,2012,California,37.8134679,-122.307917
2897,Lineage Brewing,2015,Ohio,40.0226838,-83.013525
2898,LineSider Brewing Co.,2018,Rhode Island,41.6561783,-71.4984834
2899,Lion Brewery,1857,Pennsylvania,41.2556575,-75.858261
2900,Lion Bridge Brewing Company,2014,Iowa,41.9650801,-91.6603498
2901,Lionheart Cider,2014,Minnesota,44.977753,-93.2650108
2902,Liquid Hero Brewery,2011,Pennsylvania,39.96698,-76.728344
2903,Liquid Mechanics Brewing Co.,2014,Colorado,39.99934,-105.1035573
2904,Liquid Riot Bottling Company,2013,Maine,43.6544002,-70.2543265
2905,Liquid Shoes Brewing,2018,New York,42.143045,-77.053486
2906,Liquid State Brewing Company,2017,New York,42.438556,-76.507577
2907,Listermann Brewing Company,1991,Ohio,39.145628,-84.47405
2908,Lithermans Limited Brewery,2016,New Hampshire,43.1809239,-71.5252782
2909,Lithology Brewing,2014,New York,40.734091,-73.4458301
2910,Little Brother Brewing,2017,North Carolina,36.0686325,-79.7908848
2911,Little Chute Brewing Company,2015,Wisconsin,44.2875258,-88.3093517
2912,Little City Brewing And Provisions Co.,2016,North Carolina,35.7851987,-78.6452222
2913,Little Egypt Beer,2012,Illinois,37.7739339,-89.4826961
2914,Little Machine Beer,2015,Colorado,39.747316,-105.024345
2915,Little Spokane,2016,Washington,47.6552326,-117.4283004
2916,Live Oak Brewing Company,1997,Texas,30.219951,-97.6608198
2917,Living The Dream Brewing Co.,2013,Colorado,39.540332,-105.039832
2918,Lo Rez Brewing,2016,Illinois,41.8532109,-87.6523218
2919,Lo-Fi Brewing,2016,South Carolina,32.8336983,-79.9540381
2920,Locavore Beer Works,2013,Colorado,39.6086571,-105.0370537
2921,Lochiel Brewing,2015,Arizona,33.3924917,-111.6773685
2922,Lock 15 Brewing Co.,2018,Ohio,41.0917627,-81.516223
2923,Lock 27 Brewing,2012,Ohio,39.6090759,-84.1627916
2924,Lock City Brewing Company,2017,Connecticut,41.0772063,-73.5194638
2925,Loco Patron Mexican Brewery,2016,Arizona,33.6216021,-111.8978004
2926,Loe's Brewing Company,2010,North Carolina,35.7597287,-81.3345216
2927,Loe's Brewing Company,2010,North Carolina,35.7948892,-81.4299923
2928,Loe's Brewing Company,2010,North Carolina,35.9127763,-81.5423422
2929,Logboat Brewing Company,2014,Missouri,38.9573449,-92.322467
2930,Loggers Brewing Company,2015,Michigan,43.405403,-84.0514782
2931,Logsdon Farmhouse Ales,2011,Oregon,45.588501,-121.536293
2932,Loma Brewing Company,2016,California,37.2252873,-121.9823038
2933,Lombardi Beer Company,2011,Wisconsin,44.519159,-88.019826
2934,Lompoc Brewing,1996,Oregon,45.5045374,-122.6292044
2935,Lompoc Brewing,1996,Oregon,45.5509678,-122.6668533
2936,Lompoc Brewing,1996,Oregon,45.5343531,-122.6985802
2937,Lompoc Brewing,1996,Oregon,45.5510471,-122.6668844
2938,Lompoc Brewing,1996,Oregon,45.4739193,-122.6494053
2939,Lone Pint Brewery,2012,Texas,30.208685,-95.751524
2940,Lone Tree Brewing Company,2011,Colorado,39.5629781,-104.894501
2941,Lonerider Brewing Company,2009,North Carolina,35.9036809,-78.7625869
2942,Lonesome Pine Brewing Co.,2016,Virginia,36.9122669,-82.0178188
2943,Lonesome Valley Brewing,2013,Arizona,34.5872839,-112.327294
2944,Long Table Brewhouse,2017,Colorado,39.7582263,-104.9285504
2945,Long Trail Brewing Co,1989,Vermont,43.5884545,-72.6574974
2946,Long Wooden Spoon Brewing,2009,Texas,35.1430825,-101.8820717
2947,Longship Brewery,2016,California,32.9041475,-117.1715431
2948,Look Long Brewing Company,2018,Oregon,45.5706784,-122.681777
2949,Lookingglass Brewery,2015,Oregon,43.1201508,-123.4132505
2950,Lookout Brewing Company,2012,North Carolina,35.619249,-82.317909
2951,Lookout Farms Brewing & Cider Co.,2015,Maine,42.2614479,-71.3113816
2952,Loomis Basin Brewing Co,2011,California,38.831939,-121.190453
2953,Loop Brewing Company,2011,Nebraska,40.1977947,-100.6301527
2954,Loose Rail Brewing,2017,Ohio,39.8432535,-82.8070235
2955,Loose Shoe Brewing Company,2015,Virginia,37.5649953,-79.0635186
2956,Loowit Brewing Company,2012,Washington,45.6252284,-122.673635
2957,Lord Hobo Brewing Company,2015,Massachusetts,42.47621,-71.128878
2958,Lore Brewing Company,2011,Kentucky,37.6567862,-84.7995864
2959,Lorelei Brewing Co.,2016,Texas,27.674328,-97.27928
2960,Los Gatos Brewing Company,1991,California,37.2252873,-121.9823038
2961,Lost 40 Brewing,2014,Arkansas,34.7424707,-92.2601425
2962,Lost Cabin Beer Co.,2016,South Dakota,44.0838823,-103.2424146
2963,Lost Canoe Brewing Co.,2017,Washington,47.9243331,-122.0967351
2964,Lost Cause Meadery,2017,California,32.8953619,-117.1370455
2965,Lost Coast Brewery,1989,California,40.802505,-124.174188
2966,Lost Coast Brewery,1989,California,40.803062,-124.1646742
2967,Lost Colony Brewery,2011,North Carolina,35.909509,-75.6695212
2968,Lost Elm Artisan Ales,2013,Massachusetts,42.080493,-72.03546
2969,Lost Forty Brewing,2014,Arkansas,34.7424707,-92.2601425
2970,Lost Highway Brewing Company,2014,Colorado,39.6019724,-104.8408202
2971,Lost Nation Brewing,2013,Vermont,44.569263,-72.603439
2972,Lost Province Brewing Co,2014,North Carolina,36.219076,-81.6835445
2973,Lost Rhino Brewing Company,2011,Virginia,39.0161292,-77.4755682
2974,Lost Shirt Brewing,2016,Florida,28.0981213,-80.6733085
2975,Lost Signal Brewing,2017,Missouri,37.2084622,-93.2974703
2976,Lost Tavern Brewing,2014,Pennsylvania,40.5809116,-75.341301
2977,Lost Tribes Beverage,2009,New York,40.7314482,-73.7715395
2978,Lost Winds Brewing Company,2016,California,33.4517901,-117.6069427
2979,Lovelady Brewing Company,2016,Nevada,36.0354245,-114.9858041
2980,Loveland Aleworks,2012,Colorado,40.3954849,-105.0774523
2981,Low Brim Brewing,2018,Alabama,30.4066291,-87.6846366
